ExperimentID,Fold,Topics,Accuracy,BalancedAccuracy,Precision,Recall,F1,MCC
F2_K009,2,9,0.75,0.75,0.7766666666666666,0.75,0.7371212121212122,0.7283170325738821
F2_K010,2,10,0.7,0.7000000000000001,0.7175824175824176,0.7000000000000001,0.6549619240408713,0.6815542010964777
F2_K011,2,11,0.7,0.7,0.7866233766233767,0.7,0.6703443615208321,0.6800204009180458
F2_K012,2,12,0.7,0.7000000000000001,0.7598412698412698,0.7000000000000001,0.6901332001332002,0.6727150725415914
F2_K013,2,13,0.7166666666666667,0.7166666666666667,0.8086688311688311,0.7166666666666667,0.7125597931480284,0.6944638199227584
F2_K014,2,14,0.7333333333333333,0.7333333333333334,0.8162698412698413,0.7333333333333334,0.7050061050061049,0.714366488425324
F2_K015,2,15,0.7666666666666667,0.7666666666666666,0.8190476190476191,0.7666666666666666,0.763494560994561,0.7467574778976376
F2_K016,2,16,0.7666666666666667,0.7666666666666668,0.8325396825396826,0.7666666666666668,0.7535464535464536,0.7474611917128793
F2_K017,2,17,0.75,0.7500000000000001,0.7817460317460317,0.7500000000000001,0.7537296037296037,0.7244616763479587
F2_K018,2,18,0.8,0.8,0.8035714285714286,0.8,0.7942057942057942,0.7797053588696977
F2_K019,2,19,0.7333333333333333,0.7333333333333333,0.8057142857142857,0.7333333333333333,0.708000333000333,0.714366488425324
F2_K020,2,20,0.8166666666666667,0.8166666666666668,0.8300000000000001,0.8166666666666668,0.8213286713286714,0.7967882928191684
F2_K021,2,21,0.7666666666666667,0.7666666666666666,0.7777380952380952,0.7666666666666666,0.7642490842490842,0.7423463116553658
F2_K022,2,22,0.7833333333333333,0.7833333333333333,0.8004761904761905,0.7833333333333333,0.7855944055944056,0.7613771413627749
F2_K023,2,23,0.8666666666666667,0.8666666666666666,0.881547619047619,0.8666666666666666,0.8679786879786879,0.8531694889144744
F2_K024,2,24,0.8333333333333334,0.8333333333333333,0.8476190476190476,0.8333333333333333,0.8250849150849152,0.817595329476371
