ExperimentID,Fold,Topics,Accuracy,BalancedAccuracy,Precision,Recall,F1,MCC
F3_K003,3,3,0.4,0.39999999999999997,0.3391025641025641,0.39999999999999997,0.33561175666438825,0.34310931583984855
F3_K004,3,4,0.45,0.45,0.40499999999999997,0.45,0.41822177822177825,0.3960431694417411
F3_K005,3,5,0.55,0.55,0.4901190476190476,0.55,0.5128737928737929,0.5045363044061936
F3_K006,3,6,0.7166666666666667,0.7166666666666666,0.7101587301587301,0.7166666666666666,0.704991674991675,0.6877370941492671
F3_K007,3,7,0.6333333333333333,0.6333333333333333,0.644047619047619,0.6333333333333333,0.6253379953379954,0.5960985423027562
F3_K008,3,8,0.7833333333333333,0.7833333333333333,0.8197619047619046,0.7833333333333333,0.7798018648018648,0.7642287511246774
F3_K009,3,9,0.7833333333333333,0.7833333333333334,0.8185714285714285,0.7833333333333334,0.7814568764568766,0.7632746574304291
F3_K010,3,10,0.8,0.8,0.8107142857142857,0.8,0.7882167832167832,0.7818911124897078
F3_K011,3,11,0.7833333333333333,0.7833333333333334,0.8070454545454545,0.7833333333333334,0.7770673117731942,0.7644678341122639
F3_K012,3,12,0.8666666666666667,0.8666666666666668,0.8821428571428571,0.8666666666666668,0.8649450549450549,0.8536982584036706
F3_K013,3,13,0.8833333333333333,0.8833333333333332,0.8880952380952382,0.8833333333333332,0.8788145188145189,0.8719866584298704
F3_K014,3,14,0.8833333333333333,0.8833333333333332,0.8880952380952382,0.8833333333333332,0.8732156732156732,0.8733404655770327
F3_K015,3,15,0.8833333333333333,0.8833333333333332,0.9105555555555556,0.8833333333333332,0.8869264069264069,0.8730691997013861
F3_K016,3,16,0.9333333333333333,0.9333333333333333,0.9440476190476191,0.9333333333333333,0.9322644022644024,0.9273581401244287
F3_K017,3,17,0.9333333333333333,0.9333333333333333,0.95,0.9333333333333333,0.9332467532467532,0.9279328895692072
F3_K018,3,18,0.9333333333333333,0.9333333333333333,0.9371428571428572,0.9333333333333333,0.9328671328671329,0.9264980149060098
F3_K019,3,19,0.9333333333333333,0.9333333333333333,0.9428571428571428,0.9333333333333333,0.9342657342657341,0.9267844573351464
F3_K020,3,20,0.9166666666666666,0.9166666666666667,0.9416666666666667,0.9166666666666667,0.9184415584415586,0.9102210805397429
F3_K021,3,21,0.9333333333333333,0.9333333333333333,0.9416666666666668,0.9333333333333333,0.9341991341991344,0.9267844573351464
F3_K022,3,22,0.9,0.9,0.9073809523809523,0.9,0.8992340992340992,0.8899883189799697
F3_K023,3,23,0.8833333333333333,0.8833333333333334,0.9047619047619048,0.8833333333333334,0.8854079254079256,0.8725274254018046
F3_K024,3,24,0.9,0.9,0.9180952380952381,0.9,0.9023776223776224,0.8908155739864388
F3_K025,3,25,0.9333333333333333,0.9333333333333333,0.9416666666666668,0.9333333333333333,0.9341991341991343,0.9267844573351464
F3_K026,3,26,0.9333333333333333,0.9333333333333333,0.944047619047619,0.9333333333333333,0.9340825840825842,0.927071165604135
F3_K027,3,27,0.9333333333333333,0.9333333333333333,0.95,0.9333333333333333,0.9332467532467532,0.9279328895692072
F3_K028,3,28,0.8666666666666667,0.8666666666666668,0.8796428571428571,0.8666666666666668,0.867932067932068,0.8531694889144744
F3_K029,3,29,0.95,0.95,0.9607142857142857,0.95,0.948931068931069,0.9459053029269173
F3_K030,3,30,0.9,0.9,0.9180952380952381,0.9,0.8991608391608391,0.891368360619834
F3_K031,3,31,0.9666666666666667,0.9666666666666666,0.9714285714285715,0.9666666666666666,0.9646153846153848,0.9638558356285521
